episode,omega2,omega3,omega4,omega
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.30083333333333334,0.0,0.0,0.0
13,0.30083333333333334,0.0,0.0,0.0
14,0.30083333333333334,0.0,0.0,0.0
15,0.22562500000000002,0.0,0.0,0.0
16,0.22562500000000002,0.0,0.0,0.0
17,0.18050000000000002,0.0,0.0,0.0
18,0.18050000000000002,0.0,0.0,0.0
19,0.18050000000000002,0.0,0.0,0.0
20,0.18050000000000002,0.0,0.0,0.0
21,0.18050000000000002,0.0,0.0,0.0
22,0.18050000000000002,0.0,0.0,0.0
23,0.18050000000000002,0.0,0.0,0.0
24,0.18050000000000002,0.0,0.0,0.0
25,0.18050000000000002,0.0,0.0,0.0
26,0.18050000000000002,0.0,0.0,0.0
27,0.15041666666666667,0.0,0.0,0.0
28,0.15041666666666667,0.0,0.0,0.0
29,0.12892857142857145,0.0,0.0,0.0
30,0.12892857142857145,0.0,0.0,0.0
31,0.12892857142857145,0.0,0.0,0.0
32,0.12892857142857145,0.0,0.0,0.0
33,0.12892857142857145,0.0,0.0,0.0
34,0.12892857142857145,0.0,0.0,0.0
35,0.12892857142857145,0.0,0.0,0.0
36,0.12892857142857145,0.0,0.0,0.0
37,0.12892857142857145,0.0,0.0,0.0
38,0.11281250000000001,0.0,0.0,0.0
39,0.11281250000000001,0.0,0.0,0.0
40,0.11281250000000001,0.0,0.0,0.0
41,0.11281250000000001,0.0,0.0,0.0
42,0.11281250000000001,0.0,0.0,0.0
43,0.11281250000000001,0.0,0.0,0.0
44,0.11281250000000001,0.0,0.0,0.0
45,0.10027777777777779,0.0,0.0,0.0
46,0.10027777777777779,0.0,0.0,0.0
47,0.10027777777777779,0.0,0.0,0.0
48,0.10027777777777779,0.0,0.0,0.0
49,0.10027777777777779,0.0,0.0,0.0
50,0.10027777777777779,0.0,0.0,0.0
51,0.10027777777777779,0.0,0.0,0.0
52,0.09025000000000001,0.0,0.0,0.0
53,0.09025000000000001,0.0,0.0,0.0
