episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,1,0,0,0,0
2,0,1,0,0,1,0
3,0,1,0,1,1,0
4,0,1,0,1,2,0
5,0,2,0,1,2,0
6,1,2,0,1,2,0
7,1,3,0,1,2,0
8,2,3,0,1,2,0
9,2,3,0,1,3,0
10,2,3,0,2,3,0
11,2,3,0,2,4,0
12,2,3,0,3,4,0
13,2,3,0,4,4,0
14,2,4,0,4,4,0
15,2,4,0,4,5,0
16,3,4,0,4,5,0
17,3,4,0,4,6,0
18,4,4,0,4,6,0
19,5,4,0,4,6,0
20,5,4,0,4,7,0
21,6,4,0,4,7,0
22,6,4,0,5,7,0
23,7,4,0,5,7,0
24,7,4,0,6,7,0
25,7,4,0,6,7,1
26,7,4,0,7,7,1
27,7,4,0,8,7,1
28,7,5,0,8,7,1
29,7,5,0,9,7,1
30,8,5,0,9,7,1
31,8,5,1,9,7,1
32,8,5,1,9,8,1
33,8,5,1,9,8,2
34,8,5,2,9,8,2
35,8,5,2,9,9,2
36,8,5,3,9,9,2
37,8,5,3,9,10,2
38,8,5,3,9,11,2
39,8,6,3,9,11,2
40,8,6,3,10,11,2
41,9,6,3,10,11,2
42,9,6,3,11,11,2
43,10,6,3,11,11,2
44,10,6,3,12,11,2
45,10,6,3,12,11,3
46,10,6,3,12,12,3
47,11,6,3,12,12,3
48,11,6,3,12,12,4
49,12,6,3,12,12,4
50,12,7,3,12,12,4
51,12,7,4,12,12,4
52,12,7,4,12,13,4
53,12,7,5,12,13,4
54,12,7,5,13,13,4
55,12,7,6,13,13,4
56,12,8,6,13,13,4
57,12,8,6,14,13,4
58,13,8,6,14,13,4
59,13,9,6,14,13,4
60,13,9,6,15,13,4
61,14,9,6,15,13,4
62,14,9,6,15,13,5
63,14,9,6,15,14,5
64,14,9,7,15,14,5
65,14,10,7,15,14,5
66,14,10,7,15,15,5
67,14,10,7,16,15,5
68,14,11,7,16,15,5
69,14,12,7,16,15,5
70,14,13,7,16,15,5
71,15,13,7,16,15,5
72,15,13,7,17,15,5
73,15,14,7,17,15,5
74,15,14,8,17,15,5
75,15,15,8,17,15,5
76,15,15,8,18,15,5
77,15,16,8,18,15,5
78,15,16,8,19,15,5
79,15,16,8,19,16,5
80,15,16,8,19,17,5
81,15,16,8,19,17,6
82,15,16,8,19,18,6
83,15,16,8,19,18,7
84,15,16,8,19,18,8
85,15,16,8,20,18,8
86,15,16,9,20,18,8
87,15,16,9,20,19,8
88,15,16,9,20,20,8
89,15,16,10,20,20,8
90,15,16,10,20,21,8
91,15,16,11,20,21,8
92,15,16,11,21,21,8
93,15,16,11,22,21,8
94,16,16,11,22,21,8
95,17,16,11,22,21,8
96,17,17,11,22,21,8
97,17,17,12,22,21,8
98,17,17,12,22,22,8
99,17,17,12,23,22,8
100,17,17,12,23,22,9
101,18,17,12,23,22,9
102,18,18,12,23,22,9
103,18,18,13,23,22,9
104,18,19,13,23,22,9
105,18,19,14,23,22,9
106,19,19,14,23,22,9
107,19,19,14,24,22,9
108,19,20,14,24,22,9
109,19,20,14,25,22,9
110,20,20,14,25,22,9
111,21,20,14,25,22,9
112,21,20,14,25,23,9
113,21,20,14,25,24,9
114,21,20,14,25,25,9
115,21,20,14,26,25,9
116,21,20,15,26,25,9
117,21,20,15,26,25,10
118,21,20,15,27,25,10
119,21,20,16,27,25,10
120,21,20,16,27,26,10
121,21,20,16,28,26,10
122,21,20,16,28,27,10
123,21,20,16,28,28,10
124,21,20,16,28,29,10
125,22,20,16,28,29,10
126,22,20,17,28,29,10
127,22,20,17,28,30,10
128,22,21,17,28,30,10
129,22,22,17,28,30,10
130,22,22,17,28,31,10
131,22,22,17,28,31,11
132,22,22,18,28,31,11
133,22,22,18,28,32,11
134,22,22,18,28,32,12
135,22,22,18,28,32,13
136,22,22,18,28,32,14
137,22,22,19,28,32,14
138,22,22,20,28,32,14
139,23,22,20,28,32,14
140,24,22,20,28,32,14
141,25,22,20,28,32,14
142,26,22,20,28,32,14
143,26,22,21,28,32,14
144,26,22,21,28,32,15
145,26,22,22,28,32,15
146,26,22,22,28,33,15
147,26,22,22,29,33,15
148,26,22,22,29,34,15
149,27,22,22,29,34,15
150,28,22,22,29,34,15
151,28,23,22,29,34,15
152,28,23,22,29,35,15
153,28,23,23,29,35,15
154,28,23,23,29,36,15
155,28,23,23,29,37,15
156,28,23,23,29,38,15
157,28,23,23,30,38,15
158,28,23,23,30,39,15
159,28,23,23,30,40,15
160,28,23,23,31,40,15
161,28,24,23,31,40,15
162,28,24,23,31,41,15
163,28,25,23,31,41,15
164,28,26,23,31,41,15
165,28,26,24,31,41,15
166,28,27,24,31,41,15
167,28,27,24,31,41,16
168,28,27,25,31,41,16
169,28,28,25,31,41,16
170,28,28,25,31,41,17
171,29,28,25,31,41,17
172,30,28,25,31,41,17
173,30,29,25,31,41,17
174,30,29,25,31,42,17
175,30,29,26,31,42,17
176,30,29,26,31,42,18
177,30,29,26,31,43,18
178,30,29,26,32,43,18
179,30,30,26,32,43,18
180,30,30,26,32,43,19
181,30,30,27,32,43,19
182,30,30,28,32,43,19
183,30,30,28,32,43,20
184,30,30,28,32,44,20
185,30,30,29,32,44,20
186,30,31,29,32,44,20
187,30,31,29,32,44,21
188,30,31,29,33,44,21
189,30,31,29,34,44,21
190,30,31,29,34,44,22
191,31,31,29,34,44,22
192,31,31,29,34,45,22
193,31,31,29,34,45,23
194,31,31,29,34,45,24
195,31,31,29,34,45,25
196,31,31,29,34,46,25
197,31,31,29,34,46,26
198,31,31,29,35,46,26
199,32,31,29,35,46,26
200,32,31,29,35,46,27
201,32,31,29,35,47,27
202,32,31,29,35,48,27
203,32,31,30,35,48,27
204,32,31,30,35,49,27
205,32,31,31,35,49,27
206,32,31,31,35,49,28
207,32,31,31,36,49,28
208,32,31,32,36,49,28
209,32,31,33,36,49,28
210,33,31,33,36,49,28
211,33,31,33,36,50,28
212,34,31,33,36,50,28
213,34,31,33,37,50,28
214,35,31,33,37,50,28
215,35,31,33,37,50,29
216,35,31,33,37,51,29
217,35,31,33,37,51,30
218,35,31,33,37,52,30
219,35,31,33,37,53,30
220,35,31,34,37,53,30
221,35,31,34,37,54,30
222,36,31,34,37,54,30
223,36,32,34,37,54,30
224,36,32,34,37,55,30
225,37,32,34,37,55,30
226,38,32,34,37,55,30
227,38,33,34,37,55,30
228,38,34,34,37,55,30
229,38,34,34,38,55,30
230,39,34,34,38,55,30
231,39,34,35,38,55,30
232,39,35,35,38,55,30
233,39,35,36,38,55,30
234,39,35,36,38,55,31
235,39,35,36,38,56,31
236,39,35,36,38,57,31
237,39,35,36,38,58,31
238,39,35,36,38,59,31
239,39,36,36,38,59,31
240,39,36,36,39,59,31
241,39,36,36,39,59,32
242,39,36,36,39,59,33
243,39,37,36,39,59,33
244,39,37,36,40,59,33
245,39,37,37,40,59,33
246,40,37,37,40,59,33
247,40,37,37,40,60,33
248,40,37,38,40,60,33
249,40,37,38,40,60,34
250,40,37,38,41,60,34
251,40,38,38,41,60,34
252,40,38,39,41,60,34
253,40,38,39,41,60,35
254,40,38,39,41,60,36
255,40,38,39,41,60,37
256,40,39,39,41,60,37
257,40,39,40,41,60,37
258,40,39,40,41,60,38
259,41,39,40,41,60,38
260,41,39,40,41,61,38
261,41,39,40,41,62,38
262,41,40,40,41,62,38
263,41,40,40,42,62,38
264,41,40,40,42,62,39
265,41,40,40,42,62,40
266,42,40,40,42,62,40
267,42,40,40,42,63,40
268,42,40,41,42,63,40
269,42,41,41,42,63,40
270,42,41,41,43,63,40
271,42,41,41,43,63,41
272,42,41,41,43,63,42
273,42,41,41,43,64,42
274,42,41,41,43,64,43
275,42,41,41,43,64,44
276,42,41,41,43,65,44
277,42,41,41,43,65,45
278,43,41,41,43,65,45
279,43,41,41,43,66,45
280,43,41,41,43,66,46
281,43,41,42,43,66,46
282,43,41,42,43,66,47
283,43,41,43,43,66,47
284,43,42,43,43,66,47
285,43,42,43,43,66,48
286,43,42,44,43,66,48
287,43,42,44,43,66,49
288,43,42,44,43,66,50
289,43,42,44,43,67,50
290,43,42,45,43,67,50
291,43,42,46,43,67,50
292,43,42,46,43,67,51
293,43,42,46,43,67,52
294,43,42,46,43,67,53
295,43,42,46,43,67,54
296,43,42,46,43,67,55
297,43,42,46,43,67,56
298,43,42,46,43,68,56
299,43,42,46,43,68,57
300,43,42,46,43,68,58
301,43,42,46,43,68,59
302,43,43,46,43,68,59
303,43,43,46,43,68,60
304,43,43,46,43,68,61
305,43,43,46,43,68,62
306,43,43,46,43,68,63
307,43,43,46,43,68,64
308,43,43,46,43,68,65
309,43,43,46,43,68,66
310,43,43,47,43,68,66
311,43,43,47,43,68,67
312,43,43,47,43,68,68
313,43,43,47,43,68,69
314,43,43,47,43,68,70
315,43,43,47,43,68,71
316,43,43,47,43,68,72
317,43,43,47,43,68,73
318,43,43,47,43,68,74
319,43,43,47,43,68,75
320,43,43,48,43,68,75
321,43,43,48,43,68,76
322,43,43,48,43,68,77
323,43,43,48,43,68,78
324,43,43,48,43,68,79
325,43,43,48,43,68,80
326,43,43,48,43,68,81
327,43,43,48,43,68,82
328,43,43,48,43,69,82
329,43,43,48,43,69,83
330,43,43,48,43,70,83
331,43,43,48,43,70,84
332,43,43,48,43,70,85
333,43,43,48,43,70,86
334,43,43,48,43,70,87
335,43,43,48,43,70,88
336,43,43,48,43,70,89
337,43,43,48,44,70,89
338,43,43,48,44,70,90
339,43,43,48,44,70,91
340,43,43,48,44,70,92
341,43,43,48,44,70,93
342,43,43,48,44,70,94
343,43,43,48,44,70,95
344,43,43,48,44,70,96
345,43,43,48,44,70,97
346,43,43,48,44,70,98
347,43,43,48,44,70,99
348,43,43,48,44,70,100
349,43,43,48,44,70,101
350,43,44,48,44,70,101
351,43,44,48,44,70,102
352,43,44,48,44,70,103
353,43,44,48,44,70,104
354,43,44,48,44,70,105
355,43,44,48,44,70,106
356,43,44,48,44,70,107
357,43,44,48,44,70,108
358,44,44,48,44,70,108
359,44,44,48,44,70,109
