"episode","mean","lower","upper"
1,0.00207924565773,0.00016268354897,0.00399580776649
2,0.00238961395975,0.000448855246136,0.00433037267337
3,0.0055757550299,0.00153826606118,0.00961324399863
4,0.00731544099792,0.00325232701623,0.0113785549796
5,0.00919431943882,0.00407492099097,0.0143137178867
6,0.0115275195835,0.00503710788965,0.0180179312773
7,0.0107122969445,0.00461835442477,0.0168062394643
8,0.0107847521005,0.00467119224785,0.0168983119532
9,0.00924038814875,0.00414281928736,0.0143379570101
10,0.00894396980886,0.00387337716314,0.0140145624546
11,0.00989867423412,0.00470811761719,0.015089230851
12,0.012114788009,0.00542067329579,0.0188089027222
13,0.0143498311797,0.00719448442384,0.0215051779356
14,0.0150493023926,0.00781861696858,0.0222799878167
15,0.0148217429373,0.00820253988803,0.0214409459867
16,0.0157319165769,0.00913785060162,0.0223259825522
17,0.016739984527,0.00984940002679,0.0236305690272
18,0.0168926971246,0.0102176685282,0.0235677257211
19,0.01667478051,0.0100294179812,0.0233201430388
20,0.0163521013139,0.0101044373655,0.0225997652624
21,0.0164008626871,0.0101098706005,0.0226918547736
22,0.017306509188,0.0108240254977,0.0237889928784
23,0.017262517752,0.0109212396378,0.0236037958663
24,0.016740898232,0.0106493788819,0.0228324175821
25,0.0156293186589,0.0105906678713,0.0206679694465
26,0.0165403044896,0.0114451333026,0.0216354756767
27,0.015921362891,0.0111873887717,0.0206553370103
28,0.0159736066396,0.0114777297643,0.0204694835149
29,0.0161466235597,0.0118088026162,0.0204844445033
30,0.0168334966667,0.0123743366502,0.0212926566832
31,0.0173892904364,0.0129567976039,0.0218217832688
32,0.0172490183329,0.0128649489768,0.0216330876891
33,0.0175454707667,0.0134248163371,0.0216661251963
34,0.0177001062598,0.0137035897229,0.0216966227966
35,0.0178111388614,0.0140422677092,0.0215800100135
36,0.0173105215557,0.0137070132286,0.0209140298828
37,0.0175677987571,0.0137260844672,0.0214095130469
38,0.0174791094026,0.0137159764441,0.021242242361
39,0.0175648896781,0.0135176150973,0.021612164259
40,0.0175858613479,0.0137012534461,0.0214704692497
41,0.017546057602,0.0136117344435,0.0214803807605
42,0.0175248387999,0.0135310262863,0.0215186513135
43,0.0172621371409,0.0133811843914,0.0211430898904
44,0.0171735521796,0.0132996846009,0.0210474197583
45,0.0173367410069,0.0135469036087,0.021126578405
46,0.0171472295187,0.0134239696734,0.020870489364
47,0.018223205119,0.0144233739166,0.0220230363213
48,0.0180317105751,0.0141567430176,0.0219066781326
49,0.0177752638695,0.0139710436064,0.0215794841327
50,0.0175532058328,0.0137666853699,0.0213397262956
51,0.0174818730738,0.0137164579318,0.0212472882157
52,0.0175665457779,0.0138503023892,0.0212827891666
53,0.0173760247905,0.0138628581067,0.0208891914742
54,0.0176571405524,0.0141483357104,0.0211659453943
55,0.0180113214313,0.014409697488,0.0216129453746
56,0.0181578079505,0.0145356743301,0.021779941571
57,0.0179374527403,0.0143350537915,0.0215398516891
58,0.0178486010936,0.0142989336342,0.021398268553
59,0.0182287014585,0.0145693778057,0.0218880251113
60,0.0184388886138,0.0148594473611,0.0220183298665
61,0.0183197616798,0.0147331458532,0.0219063775064
62,0.0185897292323,0.0148808094413,0.0222986490232
63,0.0192664281423,0.0155438615879,0.0229889946966
64,0.0192433164925,0.0155558624694,0.0229307705155
65,0.0192670134107,0.0155758522088,0.0229581746126
66,0.0192572914859,0.0156052716711,0.0229093113008
67,0.0190930720184,0.0154766470923,0.0227094969445
68,0.0193348229703,0.0157326332114,0.0229370127293
69,0.01947307899,0.0158827136699,0.02306344431
70,0.0193556243322,0.0158085653092,0.0229026833553
71,0.0191775518973,0.0156859768098,0.0226691269848
72,0.0191506199162,0.0156959345557,0.0226053052768
73,0.0192989174291,0.0158631388322,0.0227346960259
74,0.0193178821655,0.0159100766057,0.0227256877254
75,0.0192697579295,0.0159624176185,0.0225770982405
76,0.0196443107659,0.0162915000442,0.0229971214877
77,0.0199996497133,0.0166402733204,0.0233590261062
78,0.0202891072592,0.016894731133,0.0236834833855
79,0.0201548208436,0.0168136034363,0.0234960382509
80,0.0204225661069,0.0171077778641,0.0237373543496
81,0.0205752344468,0.0172703796948,0.0238800891987
82,0.0210782171355,0.0178900657386,0.0242663685323
83,0.0214839086157,0.0180935282024,0.0248742890291
84,0.0216118228345,0.0182986048664,0.0249250408026
85,0.0217573106483,0.0185100598261,0.0250045614705
86,0.0215925288592,0.0184208853321,0.0247641723864
87,0.0220592979713,0.0188319778629,0.0252866180797
88,0.0225991979252,0.0192901243935,0.0259082714569
89,0.0227113232359,0.0193879985104,0.0260346479613
90,0.0229440794091,0.019521550041,0.0263666087772
91,0.0235024311195,0.0199847752907,0.0270200869483
92,0.0238680696021,0.0203331707343,0.0274029684699
93,0.0238220766971,0.020341734289,0.0273024191052
94,0.0240373607604,0.0205045284984,0.0275701930224
95,0.0240285082155,0.0205644536925,0.0274925627385
96,0.0240122998791,0.0206025176122,0.0274220821459
