episode,W_mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0014416627365007946
8,0.0009611084910005297
9,0.0009611084910005297
10,0.0009611084910005297
11,0.0007208313682503973
12,0.0007208313682503973
13,0.0007208313682503973
14,0.0007208313682503973
15,0.0007208313682503973
16,0.0007208313682503973
17,0.0005766650946003179
18,0.0005766650946003179
19,0.00048055424550026487
20,0.00048055424550026487
21,0.00041190363900022706
22,0.00041190363900022706
23,0.00041190363900022706
24,0.00041190363900022706
25,0.00041190363900022706
26,0.00041190363900022706
27,0.00041190363900022706
28,0.00041190363900022706
29,0.00041190363900022706
30,0.00041190363900022706
31,0.00036041568412519865
32,0.00032036949700017656
33,0.00032036949700017656
34,0.00032036949700017656
35,0.00032036949700017656
36,0.00032036949700017656
37,0.00032036949700017656
38,0.00028833254730015895
39,0.00028833254730015895
40,0.00028833254730015895
41,0.00028833254730015895
42,0.00026212049754559903
43,0.00026212049754559903
44,0.00026212049754559903
45,0.00024027712275013244
46,0.00024027712275013244
47,0.00024027712275013244
48,0.00024027712275013244
49,0.00024027712275013244
50,0.0002217942671539684
51,0.0002217942671539684
52,0.00020595181950011353
53,0.00020595181950011353
54,0.00020595181950011353
55,0.00020595181950011353
56,0.00020595181950011353
57,0.00020595181950011353
58,0.00020595181950011353
59,0.00020595181950011353
60,0.00020595181950011353
61,0.00019222169820010595
62,0.00018020784206259933
63,0.00018020784206259933
64,0.00018020784206259933
65,0.00018020784206259933
66,0.00018020784206259933
67,0.00018020784206259933
68,0.00018020784206259933
69,0.00016960738076479936
70,0.00016960738076479936
71,0.00016018474850008828
72,0.00016018474850008828
73,0.00016018474850008828
74,0.00015175397226324154
75,0.00014416627365007947
76,0.00014416627365007947
77,0.00013730121300007569
78,0.00013730121300007569
79,0.00013730121300007569
80,0.00013730121300007569
81,0.00013730121300007569
82,0.00013730121300007569
83,0.00013730121300007569
84,0.00013730121300007569
85,0.00013106024877279952
86,0.00013106024877279952
87,0.00013106024877279952
88,0.00013106024877279952
89,0.00013106024877279952
90,0.00013106024877279952
91,0.00012536197708702562
92,0.00012536197708702562
93,0.00012536197708702562
94,0.00012536197708702562
95,0.00012013856137506622
96,0.00012013856137506622
97,0.00012013856137506622
98,0.00012013856137506622
99,0.00012013856137506622
100,0.00012013856137506622
101,0.00012013856137506622
102,0.00012013856137506622
103,0.00011533301892006357
104,0.0001108971335769842
105,0.0001108971335769842
106,0.0001108971335769842
107,0.0001108971335769842
108,0.0001108971335769842
109,0.0001108971335769842
110,0.0001108971335769842
111,0.0001108971335769842
112,0.0001108971335769842
113,0.0001108971335769842
114,0.00010678983233339219
115,0.00010678983233339219
116,0.00010297590975005676
117,0.00010297590975005676
118,9.942501631039962e-05
119,9.942501631039962e-05
120,9.942501631039962e-05
121,9.611084910005298e-05
122,9.301049912908353e-05
123,9.010392103129966e-05
124,9.010392103129966e-05
125,9.010392103129966e-05
