"episode","mean","lower","upper"
1,0.25,0.25,0.25
2,0.25009506622,0.24980016593,0.25038996651
3,0.250475308247,0.249745081336,0.251205535158
4,0.250542810736,0.249583394092,0.251502227381
5,0.250253163034,0.24938611915,0.251120206918
6,0.25128417518,0.249250344724,0.253318005636
7,0.251122887081,0.248611031971,0.253634742191
8,0.250523914186,0.248929053281,0.25211877509
9,0.250369183408,0.248498657774,0.252239709042
10,0.250351027654,0.2482436343,0.252458421009
11,0.249953830822,0.248069225519,0.251838436124
12,0.249711275032,0.248028265708,0.251394284357
13,0.250019270358,0.247957438889,0.252081101828
14,0.250344815295,0.248206824244,0.252482806347
15,0.250016725649,0.247803691783,0.252229759516
16,0.250000448451,0.247791685888,0.252209211015
17,0.250010371404,0.247876224959,0.252144517849
18,0.250039355637,0.247945682066,0.252133029208
19,0.250059593141,0.247991881893,0.252127304389
20,0.249790646829,0.247764411762,0.251816881895
21,0.249739519033,0.247743438211,0.251735599855
22,0.249511573652,0.247557885451,0.251465261852
23,0.249517827529,0.247469950578,0.25156570448
24,0.24898319601,0.24698857901,0.25097781301
25,0.249474438611,0.246557979738,0.252390897485
26,0.249536810088,0.246530994021,0.252542626155
27,0.250628797594,0.247233151445,0.254024443744
28,0.250544252955,0.247106065734,0.253982440175
29,0.250497841282,0.246974491545,0.254021191019
30,0.250345762223,0.2466820372,0.254009487246
31,0.250745781404,0.247293201303,0.254198361506
32,0.250900762648,0.247289693116,0.25451183218
33,0.252209854659,0.248228311869,0.256191397449
34,0.252369577242,0.248316968014,0.256422186471
35,0.252585744219,0.248422230435,0.256749258004
36,0.253333844658,0.249033936047,0.257633753269
37,0.253958499517,0.249093376092,0.258823622942
38,0.254066135684,0.249072588139,0.25905968323
39,0.254501661881,0.249280187318,0.259723136443
40,0.254459125624,0.24921075236,0.259707498888
41,0.25508170231,0.249882963505,0.260280441115
42,0.255420670288,0.250365489869,0.260475850708
43,0.256109685489,0.25115647381,0.261062897168
44,0.256246131171,0.251184723623,0.261307538719
45,0.256238245501,0.251358412315,0.261118078686
46,0.255717798348,0.250357870508,0.261077726188
47,0.255515657802,0.249955564116,0.261075751489
48,0.255167966235,0.249655469134,0.260680463337
49,0.255863395199,0.250365906041,0.261360884358
50,0.255617522736,0.249858167477,0.261376877995
51,0.255279637673,0.249441534287,0.261117741059
