episode,omega1,omega2,omega3,omega4,omega5,omega
1,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
2,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
3,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
4,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
5,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
6,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
7,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
8,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
9,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
10,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
11,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
12,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
13,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
14,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
15,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
16,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
17,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
18,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
19,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
20,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
21,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
22,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
23,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
24,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
25,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
26,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
27,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
28,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667
29,0.166453370265,0.166453370265,0.166453370265,0.166453370265,0.166453370265,0.167733148675
30,0.166445732419,0.166445732419,0.166445732419,0.166445732419,0.166445732419,0.167771337905
31,0.166438093185,0.166438093185,0.166438093185,0.166438093185,0.166438093185,0.167809534077
