episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,0,0,1,0,0
2,0,0,1,1,0,0
3,0,0,1,2,0,0
4,0,0,1,3,0,0
5,0,0,1,3,0,1
6,1,0,1,3,0,1
7,1,0,2,3,0,1
8,2,0,2,3,0,1
9,2,1,2,3,0,1
10,2,1,3,3,0,1
11,3,1,3,3,0,1
12,3,2,3,3,0,1
13,3,2,3,3,0,2
14,3,2,3,4,0,2
15,3,3,3,4,0,2
16,3,3,3,4,1,2
17,4,3,3,4,1,2
18,5,3,3,4,1,2
19,5,3,3,4,2,2
20,5,3,3,4,2,3
21,5,3,3,5,2,3
22,5,3,4,5,2,3
23,5,3,4,5,3,3
24,5,3,4,5,3,4
25,5,4,4,5,3,4
26,5,4,4,6,3,4
27,5,5,4,6,3,4
28,6,5,4,6,3,4
29,6,5,4,7,3,4
30,7,5,4,7,3,4
31,7,5,4,7,3,5
32,7,5,5,7,3,5
33,7,5,6,7,3,5
34,8,5,6,7,3,5
35,8,5,6,7,3,6
36,8,5,6,7,4,6
37,8,5,6,7,5,6
38,8,5,7,7,5,6
39,9,5,7,7,5,6
40,10,5,7,7,5,6
41,10,5,8,7,5,6
42,10,5,8,7,5,7
43,10,6,8,7,5,7
44,10,7,8,7,5,7
45,10,7,8,8,5,7
46,10,7,9,8,5,7
47,10,7,9,9,5,7
48,10,7,9,9,6,7
49,10,7,9,9,6,8
50,10,7,9,10,6,8
51,10,7,10,10,6,8
52,10,7,10,10,7,8
53,11,7,10,10,7,8
54,11,7,11,10,7,8
55,11,7,12,10,7,8
56,11,7,12,11,7,8
57,11,7,12,11,8,8
58,11,7,13,11,8,8
59,12,7,13,11,8,8
60,13,7,13,11,8,8
61,13,8,13,11,8,8
62,13,8,13,11,9,8
63,13,8,13,12,9,8
64,13,8,13,12,10,8
65,13,8,13,12,11,8
66,14,8,13,12,11,8
67,14,8,13,12,12,8
68,15,8,13,12,12,8
69,15,8,13,13,12,8
70,15,8,13,13,12,9
71,15,8,13,13,13,9
72,15,8,13,14,13,9
73,15,8,13,14,14,9
74,16,8,13,14,14,9
75,16,8,14,14,14,9
76,16,8,14,14,15,9
77,16,8,14,14,15,10
78,16,8,15,14,15,10
79,17,8,15,14,15,10
80,17,8,16,14,15,10
81,17,8,16,14,15,11
82,17,8,16,14,16,11
83,18,8,16,14,16,11
84,18,8,16,14,16,12
85,18,8,16,14,16,13
86,18,8,16,14,16,14
87,18,8,16,14,17,14
88,19,8,16,14,17,14
89,19,8,16,14,18,14
90,20,8,16,14,18,14
91,20,8,17,14,18,14
92,20,8,17,14,18,15
93,20,8,17,14,19,15
94,20,8,17,14,20,15
95,20,8,17,14,20,16
96,20,8,17,14,20,17
97,20,8,18,14,20,17
98,20,8,18,15,20,17
99,20,8,18,15,20,18
100,20,8,18,16,20,18
101,20,8,18,17,20,18
102,20,8,18,17,20,19
103,20,8,18,17,20,20
104,20,8,18,18,20,20
105,20,9,18,18,20,20
106,20,9,18,18,20,21
107,20,9,18,18,21,21
108,20,9,18,18,21,22
109,21,9,18,18,21,22
110,21,9,18,18,21,23
111,21,9,18,19,21,23
112,22,9,18,19,21,23
113,22,9,18,19,22,23
114,22,10,18,19,22,23
115,22,11,18,19,22,23
116,22,11,18,19,22,24
117,22,11,18,19,22,25
118,23,11,18,19,22,25
119,23,11,18,19,22,26
120,23,12,18,19,22,26
121,23,12,18,19,22,27
122,23,12,19,19,22,27
123,23,12,19,19,22,28
124,23,12,19,19,23,28
125,23,12,20,19,23,28
126,23,12,20,19,23,29
127,23,12,20,20,23,29
128,23,13,20,20,23,29
129,24,13,20,20,23,29
130,24,13,21,20,23,29
131,24,13,21,20,24,29
132,24,13,21,21,24,29
133,24,13,21,21,25,29
134,24,13,21,21,25,30
135,24,13,21,21,25,31
136,24,13,21,21,25,32
137,24,14,21,21,25,32
138,24,14,21,21,25,33
139,24,14,22,21,25,33
140,25,14,22,21,25,33
141,26,14,22,21,25,33
142,26,15,22,21,25,33
143,26,15,22,22,25,33
144,26,15,22,23,25,33
145,26,15,22,23,25,34
146,26,15,22,23,25,35
147,26,15,22,23,25,36
148,27,15,22,23,25,36
149,27,15,22,23,25,37
150,27,15,22,23,25,38
151,27,15,22,23,25,39
152,27,15,23,23,25,39
153,27,15,23,23,25,40
154,27,15,23,23,25,41
155,27,15,23,23,25,42
156,27,15,23,23,26,42
157,27,15,23,23,26,43
158,27,15,23,23,26,44
159,27,15,23,23,27,44
160,27,15,23,23,27,45
161,27,15,23,23,28,45
162,28,15,23,23,28,45
163,28,15,23,23,28,46
164,29,15,23,23,28,46
165,29,16,23,23,28,46
166,30,16,23,23,28,46
167,30,16,24,23,28,46
168,30,17,24,23,28,46
169,30,17,24,24,28,46
170,30,17,24,24,29,46
171,30,17,24,25,29,46
172,30,17,24,25,29,47
173,30,17,24,25,29,48
174,30,17,24,25,29,49
175,30,17,24,25,29,50
176,31,17,24,25,29,50
177,31,18,24,25,29,50
178,32,18,24,25,29,50
179,32,18,24,25,29,51
180,32,19,24,25,29,51
181,32,19,24,25,29,52
182,32,19,24,25,29,53
183,32,19,24,25,29,54
184,32,20,24,25,29,54
185,32,20,24,25,29,55
186,32,20,24,25,29,56
187,32,20,24,25,29,57
188,32,20,24,25,29,58
189,32,20,24,26,29,58
190,32,20,25,26,29,58
191,32,20,25,27,29,58
192,32,20,25,27,29,59
193,32,21,25,27,29,59
194,32,21,25,27,29,60
195,32,21,26,27,29,60
196,32,21,26,27,30,60
197,32,21,26,27,30,61
198,32,21,26,27,30,62
199,32,21,26,27,31,62
200,32,21,26,27,31,63
201,32,21,26,27,31,64
202,32,21,26,27,31,65
203,32,22,26,27,31,65
204,32,22,26,27,31,66
205,32,22,26,27,31,67
206,32,22,26,27,32,67
207,33,22,26,27,32,67
208,33,22,26,28,32,67
209,33,22,26,28,32,68
210,33,22,26,28,32,69
211,33,22,26,28,32,70
212,33,22,26,28,32,71
213,33,22,26,28,32,72
214,33,22,26,29,32,72
215,33,23,26,29,32,72
216,33,23,26,29,33,72
217,33,23,26,29,33,73
218,33,23,26,29,33,74
219,33,23,26,29,33,75
220,33,23,26,29,33,76
221,33,23,26,29,33,77
222,33,23,26,29,33,78
223,33,23,26,29,33,79
224,33,23,26,29,33,80
225,33,23,26,29,33,81
226,33,23,26,29,33,82
227,33,23,26,29,33,83
228,33,23,26,29,33,84
229,33,23,26,29,33,85
230,33,23,26,29,33,86
231,33,23,26,29,33,87
232,33,23,26,29,33,88
233,33,23,26,29,33,89
234,33,23,26,29,33,90
235,33,23,26,30,33,90
236,33,23,26,30,33,91
237,33,23,26,31,33,91
238,33,23,26,31,34,91
239,33,23,26,31,34,92
240,34,23,26,31,34,92
241,34,23,26,31,34,93
242,34,23,26,31,34,94
243,34,23,26,31,34,95
244,34,23,26,31,34,96
245,34,23,26,31,34,97
246,34,23,27,31,34,97
247,34,23,27,32,34,97
248,34,23,27,32,34,98
249,35,23,27,32,34,98
250,35,23,27,32,34,99
251,35,23,27,32,34,100
252,35,23,27,32,34,101
253,35,23,27,32,34,102
254,35,23,27,32,34,103
255,35,23,27,32,34,104
256,35,23,27,32,34,105
257,35,23,27,32,34,106
258,35,23,27,32,34,107
259,35,23,27,32,34,108
260,35,23,27,32,34,109
261,35,23,27,32,34,110
262,35,23,27,32,34,111
263,35,23,27,32,34,112
264,35,23,27,32,34,113
265,35,23,28,32,34,113
266,35,23,28,32,34,114
267,35,23,28,33,34,114
268,35,23,28,33,34,115
269,35,23,28,33,34,116
270,35,23,28,33,34,117
271,35,23,29,33,34,117
272,35,23,29,33,34,118
273,35,23,29,33,34,119
274,35,23,29,33,34,120
275,35,23,29,33,34,121
276,35,23,30,33,34,121
277,35,23,30,33,34,122
278,35,23,30,33,34,123
279,35,23,30,33,34,124
280,35,23,30,33,34,125
281,35,23,30,33,34,126
282,35,23,30,33,34,127
283,35,23,30,33,34,128
284,35,23,30,33,34,129
285,35,23,30,33,34,130
286,35,23,30,33,34,131
287,35,23,30,33,34,132
288,35,23,31,33,34,132
289,35,23,31,33,34,133
290,35,23,31,33,34,134
291,35,23,31,33,34,135
292,35,23,31,33,34,136
293,35,23,31,33,35,136
294,35,23,31,33,35,137
295,35,23,31,33,35,138
296,35,23,31,33,35,139
297,35,23,31,33,35,140
298,35,23,31,33,35,141
299,35,23,31,33,35,142
300,35,23,31,33,35,143
301,35,23,31,33,36,143
302,35,23,31,33,36,144
303,35,23,31,33,36,145
304,35,23,31,33,36,146
305,35,23,31,33,36,147
306,35,23,31,33,36,148
307,35,23,31,33,36,149
308,35,23,31,33,36,150
309,35,23,31,33,36,151
310,35,23,31,33,36,152
311,35,23,31,33,36,153
312,35,23,31,33,36,154
313,35,23,31,33,36,155
314,35,23,31,33,36,156
315,35,23,31,33,36,157
316,35,23,31,33,36,158
317,35,23,31,33,36,159
318,35,23,31,33,36,160
319,35,23,31,33,36,161
320,35,23,31,33,36,162
321,35,23,31,33,36,163
322,35,23,31,33,36,164
323,35,23,31,33,36,165
324,35,23,31,33,36,166
325,35,23,31,33,36,167
326,35,23,31,33,36,168
327,35,23,31,33,37,168
328,35,23,31,33,37,169
329,35,23,31,33,37,170
330,35,23,31,33,37,171
331,35,23,31,33,37,172
332,35,23,31,33,37,173
333,35,23,31,33,37,174
334,35,23,31,33,37,175
335,35,23,31,33,37,176
336,35,23,31,33,37,177
337,35,23,31,33,37,178
338,35,23,31,33,37,179
339,35,23,31,33,37,180
340,35,23,31,33,37,181
341,35,23,31,33,37,182
342,35,23,31,33,37,183
343,35,23,31,33,37,184
344,35,23,31,33,37,185
345,35,23,31,33,37,186
346,35,23,31,33,37,187
347,35,23,31,33,37,188
348,35,23,31,33,37,189
349,36,23,31,33,37,189
350,36,23,31,33,37,190
351,36,23,31,33,37,191
352,36,23,31,33,37,192
353,36,23,31,33,37,193
354,36,23,31,33,37,194
355,36,23,31,33,37,195
356,36,23,32,33,37,195
357,36,23,32,33,37,196
358,36,23,32,33,37,197
359,36,23,32,33,37,198
360,36,23,32,33,37,199
361,36,23,32,33,37,200
362,36,23,32,33,37,201
363,36,23,32,33,37,202
364,36,23,32,33,37,203
365,36,23,32,33,37,204
366,36,23,32,33,37,205
367,36,23,32,33,37,206
368,36,23,32,33,37,207
369,36,23,32,33,37,208
370,36,23,32,33,37,209
371,36,23,32,33,37,210
372,36,23,32,33,37,211
373,36,23,32,33,37,212
374,36,23,32,33,37,213
375,36,23,32,33,37,214
376,36,23,32,33,37,215
377,36,23,32,33,37,216
378,36,23,32,33,37,217
379,36,23,32,33,37,218
380,36,23,32,33,37,219
381,36,23,32,33,37,220
382,36,23,32,33,37,221
383,36,23,32,33,37,222
384,36,23,32,33,37,223
385,36,23,32,33,37,224
386,36,23,32,33,37,225
387,36,23,32,33,37,226
388,36,23,32,33,37,227
389,36,23,32,33,37,228
390,36,23,32,33,37,229
391,36,23,32,33,37,230
392,36,23,32,33,37,231
393,36,23,32,33,37,232
394,36,23,32,33,37,233
395,37,23,32,33,37,233
396,37,23,32,33,37,234
397,37,23,32,33,37,235
398,37,23,32,33,37,236
399,37,23,32,33,37,237
400,37,23,32,33,37,238
401,37,23,32,33,37,239
402,37,23,32,33,37,240
403,37,23,32,33,37,241
404,37,23,32,33,37,242
405,37,23,32,33,37,243
406,37,23,32,33,37,244
407,37,23,32,33,37,245
408,37,23,32,33,37,246
409,37,23,32,33,37,247
410,37,23,32,33,37,248
411,37,23,32,33,37,249
412,37,23,32,33,37,250
413,37,23,32,33,37,251
414,37,23,32,33,37,252
415,37,23,32,33,37,253
416,37,23,32,33,37,254
417,37,23,32,33,37,255
418,37,23,32,33,37,256
419,37,23,32,33,37,257
420,37,23,32,33,37,258
421,37,23,32,33,37,259
422,37,23,32,33,37,260
423,37,23,32,33,37,261
424,37,23,32,33,37,262
425,37,23,32,33,37,263
426,37,23,32,33,37,264
427,37,23,32,33,37,265
428,37,23,32,33,37,266
429,37,23,32,33,37,267
430,37,23,32,33,37,268
431,37,23,32,33,37,269
432,37,23,32,33,37,270
433,37,23,32,33,37,271
