episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,0,0,0,0,1
2,0,0,0,0,0,2
3,0,0,1,0,0,2
4,0,1,1,0,0,2
5,1,1,1,0,0,2
6,1,1,1,1,0,2
7,1,1,1,1,1,2
8,1,1,1,2,1,2
9,1,1,1,2,1,3
10,1,1,1,2,1,4
11,2,1,1,2,1,4
12,2,1,1,3,1,4
13,2,1,1,4,1,4
14,2,1,2,4,1,4
15,2,1,3,4,1,4
16,2,2,3,4,1,4
17,2,2,3,5,1,4
18,2,2,3,5,2,4
19,3,2,3,5,2,4
20,3,3,3,5,2,4
21,3,4,3,5,2,4
22,3,4,3,6,2,4
23,3,4,3,6,2,5
24,3,4,3,6,3,5
25,3,5,3,6,3,5
26,3,6,3,6,3,5
27,3,6,3,6,3,6
28,3,6,4,6,3,6
29,3,6,4,7,3,6
30,3,6,4,7,4,6
31,3,6,4,7,5,6
32,3,6,5,7,5,6
33,3,6,5,7,5,7
34,3,6,5,7,6,7
35,4,6,5,7,6,7
36,4,6,5,7,6,8
37,4,6,5,7,7,8
38,4,6,6,7,7,8
39,4,7,6,7,7,8
40,5,7,6,7,7,8
41,5,7,6,7,8,8
42,5,7,6,7,9,8
43,5,7,6,7,9,9
44,5,7,6,8,9,9
45,5,7,6,8,10,9
46,5,8,6,8,10,9
47,6,8,6,8,10,9
48,6,9,6,8,10,9
49,6,9,7,8,10,9
50,6,9,8,8,10,9
51,6,9,9,8,10,9
52,6,9,9,8,10,10
53,6,9,9,8,11,10
54,6,9,9,8,12,10
55,6,9,9,8,12,11
56,6,9,9,9,12,11
57,6,9,9,9,13,11
58,6,9,9,10,13,11
59,6,9,9,11,13,11
60,6,10,9,11,13,11
61,6,10,9,11,13,12
62,6,10,9,12,13,12
63,6,10,9,12,13,13
64,7,10,9,12,13,13
65,8,10,9,12,13,13
66,8,10,9,13,13,13
67,8,10,9,14,13,13
68,8,11,9,14,13,13
69,9,11,9,14,13,13
70,9,11,10,14,13,13
71,9,11,10,14,14,13
72,10,11,10,14,14,13
73,10,11,10,14,14,14
74,10,11,10,14,14,15
75,10,12,10,14,14,15
76,10,12,10,14,15,15
77,11,12,10,14,15,15
78,11,12,10,14,16,15
79,12,12,10,14,16,15
80,12,12,10,14,16,16
81,12,12,11,14,16,16
82,12,12,12,14,16,16
83,12,12,13,14,16,16
84,12,13,13,14,16,16
85,12,13,13,14,17,16
86,12,13,13,14,18,16
87,12,13,13,14,18,17
88,12,13,13,14,18,18
89,13,13,13,14,18,18
90,13,14,13,14,18,18
91,13,14,13,14,18,19
92,13,14,13,14,18,20
93,13,14,13,14,18,21
94,13,14,13,14,18,22
95,13,14,13,14,18,23
96,13,14,13,14,18,24
97,13,14,13,15,18,24
98,13,14,13,15,19,24
99,13,15,13,15,19,24
100,13,15,13,15,19,25
101,13,15,13,15,19,26
102,13,15,13,15,20,26
103,13,15,14,15,20,26
104,13,15,14,16,20,26
105,13,15,14,16,21,26
106,13,15,14,17,21,26
107,13,15,15,17,21,26
108,13,15,15,17,22,26
109,13,15,15,17,23,26
110,13,15,15,18,23,26
111,14,15,15,18,23,26
112,14,16,15,18,23,26
113,14,16,16,18,23,26
114,14,16,17,18,23,26
115,14,16,17,19,23,26
116,14,16,17,20,23,26
117,14,16,17,20,23,27
118,14,16,17,20,23,28
119,14,16,17,21,23,28
120,14,16,18,21,23,28
121,14,16,18,21,23,29
122,14,16,19,21,23,29
123,15,16,19,21,23,29
124,15,16,19,21,23,30
125,15,16,19,21,24,30
126,15,16,19,21,25,30
127,15,16,20,21,25,30
128,15,16,20,21,26,30
129,15,16,21,21,26,30
130,15,16,21,21,27,30
131,15,16,21,21,27,31
132,15,16,21,21,28,31
133,15,17,21,21,28,31
134,15,17,21,21,29,31
135,15,17,21,21,29,32
136,15,17,21,21,30,32
137,15,17,21,22,30,32
138,15,18,21,22,30,32
139,15,18,22,22,30,32
140,15,18,22,23,30,32
141,16,18,22,23,30,32
142,16,18,22,24,30,32
143,17,18,22,24,30,32
144,17,18,22,24,31,32
145,17,18,22,25,31,32
146,17,18,22,25,32,32
147,17,18,22,25,32,33
148,17,18,22,25,33,33
149,17,18,22,25,34,33
150,17,18,22,25,34,34
151,17,19,22,25,34,34
152,17,19,22,26,34,34
153,17,19,23,26,34,34
154,17,19,23,26,35,34
155,17,20,23,26,35,34
156,17,20,24,26,35,34
157,17,21,24,26,35,34
158,18,21,24,26,35,34
159,18,21,24,26,36,34
160,18,21,24,26,37,34
161,18,21,24,26,37,35
162,18,21,24,26,38,35
163,19,21,24,26,38,35
164,19,21,24,26,39,35
165,19,21,24,26,39,36
166,19,21,24,26,39,37
167,19,21,24,26,40,37
168,20,21,24,26,40,37
169,20,21,24,26,40,38
170,20,21,24,26,41,38
171,20,21,24,27,41,38
172,20,21,25,27,41,38
173,20,22,25,27,41,38
174,21,22,25,27,41,38
175,21,22,25,28,41,38
176,21,23,25,28,41,38
177,21,23,25,28,42,38
178,21,23,25,28,42,39
179,21,23,25,28,43,39
180,21,23,26,28,43,39
181,21,23,26,28,44,39
182,21,24,26,28,44,39
183,21,25,26,28,44,39
184,22,25,26,28,44,39
185,22,26,26,28,44,39
186,22,26,26,28,44,40
187,22,27,26,28,44,40
188,22,27,26,28,45,40
189,22,27,26,28,46,40
190,23,27,26,28,46,40
191,23,27,26,28,47,40
192,23,27,26,28,47,41
193,23,27,26,29,47,41
194,23,27,26,29,47,42
195,23,27,26,29,47,43
196,23,27,26,29,48,43
197,23,27,26,29,48,44
198,24,27,26,29,48,44
199,24,27,26,29,48,45
200,24,27,26,30,48,45
201,24,27,26,30,49,45
202,24,27,26,30,49,46
203,24,27,26,30,49,47
204,24,27,26,30,50,47
205,24,27,26,31,50,47
206,24,27,27,31,50,47
207,24,27,27,31,50,48
208,24,27,27,31,51,48
209,24,27,27,31,51,49
210,24,27,27,32,51,49
211,24,27,27,32,51,50
212,24,27,27,33,51,50
213,24,27,27,33,52,50
214,24,27,27,33,53,50
215,24,27,27,33,53,51
216,25,27,27,33,53,51
217,25,27,28,33,53,51
218,25,27,28,33,53,52
219,25,27,28,33,53,53
220,25,27,28,33,53,54
221,25,27,28,33,53,55
222,25,27,28,33,54,55
223,25,27,28,33,54,56
224,25,27,28,34,54,56
225,26,27,28,34,54,56
226,26,27,28,34,55,56
227,27,27,28,34,55,56
228,27,27,28,34,56,56
229,27,27,28,34,57,56
230,27,27,28,34,57,57
231,27,27,28,34,57,58
232,27,27,28,34,57,59
233,27,27,29,34,57,59
234,27,27,29,34,57,60
235,27,27,29,34,57,61
236,27,27,29,34,57,62
237,27,27,29,34,57,63
238,27,27,29,35,57,63
239,27,27,29,35,58,63
240,27,27,29,35,58,64
241,27,27,29,35,58,65
242,27,27,29,35,58,66
243,27,27,30,35,58,66
244,27,27,30,35,59,66
245,27,27,30,35,59,67
246,27,27,30,35,60,67
247,27,28,30,35,60,67
248,27,28,30,35,60,68
249,27,28,30,35,61,68
250,28,28,30,35,61,68
251,28,28,30,35,61,69
252,28,29,30,35,61,69
253,28,29,30,36,61,69
254,28,29,30,36,61,70
255,28,29,30,36,62,70
256,28,30,30,36,62,70
