episode,omega1,omega2,omega3,omega4,omega5,omega
1,0,0,0,0,1,0
2,0,0,0,0,2,0
3,0,0,0,0,3,0
4,0,0,0,1,3,0
5,0,0,0,2,3,0
6,0,0,0,2,3,1
7,0,0,1,2,3,1
8,0,1,1,2,3,1
9,0,1,1,3,3,1
10,0,1,1,3,3,2
11,0,1,1,3,4,2
12,0,1,1,3,5,2
13,0,2,1,3,5,2
14,0,2,1,4,5,2
15,0,2,2,4,5,2
16,0,2,2,4,6,2
17,0,2,2,4,6,3
18,0,2,2,5,6,3
19,0,2,3,5,6,3
20,0,2,3,5,7,3
21,0,2,4,5,7,3
22,0,2,4,5,7,4
23,0,2,5,5,7,4
24,0,3,5,5,7,4
25,0,3,6,5,7,4
26,0,3,6,5,7,5
27,0,3,6,6,7,5
28,0,3,6,6,8,5
29,0,4,6,6,8,5
30,0,5,6,6,8,5
31,0,5,7,6,8,5
32,0,5,7,6,9,5
33,0,5,8,6,9,5
34,1,5,8,6,9,5
35,1,5,8,6,10,5
36,1,5,9,6,10,5
37,1,5,10,6,10,5
38,1,5,10,6,10,6
39,1,5,10,6,11,6
40,1,5,10,6,12,6
41,2,5,10,6,12,6
42,2,5,11,6,12,6
43,2,5,11,7,12,6
44,2,5,12,7,12,6
45,3,5,12,7,12,6
46,4,5,12,7,12,6
47,4,6,12,7,12,6
48,4,7,12,7,12,6
49,4,7,12,7,12,7
50,4,7,12,8,12,7
51,4,7,12,9,12,7
52,4,7,12,9,13,7
53,4,7,12,10,13,7
54,5,7,12,10,13,7
55,5,7,12,10,13,8
56,6,7,12,10,13,8
57,6,8,12,10,13,8
58,7,8,12,10,13,8
59,8,8,12,10,13,8
60,9,8,12,10,13,8
61,9,8,13,10,13,8
62,9,8,13,10,13,9
63,10,8,13,10,13,9
64,10,8,13,10,14,9
65,10,8,13,10,14,10
66,10,8,14,10,14,10
67,10,8,15,10,14,10
68,11,8,15,10,14,10
69,11,8,15,11,14,10
70,11,8,15,11,15,10
71,11,9,15,11,15,10
72,11,9,15,11,15,11
73,11,9,15,11,16,11
74,11,9,15,12,16,11
75,11,9,15,12,17,11
76,11,9,15,12,17,12
77,11,10,15,12,17,12
78,11,10,15,13,17,12
79,11,11,15,13,17,12
80,11,11,15,13,18,12
81,11,11,16,13,18,12
82,11,12,16,13,18,12
83,11,12,17,13,18,12
84,11,12,17,13,19,12
85,11,13,17,13,19,12
86,11,13,17,13,20,12
87,12,13,17,13,20,12
88,12,13,17,13,20,13
89,13,13,17,13,20,13
90,13,13,17,13,20,14
91,13,13,17,13,20,15
92,13,13,17,13,21,15
93,13,14,17,13,21,15
94,13,14,17,14,21,15
95,13,14,17,14,21,16
96,13,14,17,15,21,16
97,13,14,17,16,21,16
98,13,14,17,16,21,17
99,14,14,17,16,21,17
100,14,14,17,16,21,18
101,15,14,17,16,21,18
102,15,14,17,17,21,18
103,15,14,18,17,21,18
104,15,14,18,18,21,18
105,15,15,18,18,21,18
106,16,15,18,18,21,18
107,16,15,18,18,21,19
108,16,15,18,19,21,19
109,16,16,18,19,21,19
110,16,16,19,19,21,19
111,16,17,19,19,21,19
112,16,17,19,19,21,20
113,16,17,19,19,21,21
114,16,17,20,19,21,21
